# BUSCO version is: 5.4.3 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2020-08-05, number of genomes: 3640, number of BUSCOs: 26)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
20480at7898	Complete	LUTQUINCHR9	9518147	9564894	-	1033.4	691
20504at7898	Complete	LUTQUINCHR24	3819351	3835548	-	1520.3	743
20505at7898	Complete	LUTQUINCHR8	36206720	36229513	+	1357.0	770	https://www.orthodb.org/v10?query=20505at7898	disintegrin and metalloproteinase domain-containing protein 19
20592at7898	Complete	LUTQUINCHR20	28458736	28466981	-	1444.2	716	https://www.orthodb.org/v10?query=20592at7898	Gamma-tubulin complex component
20602at7898	Complete	LUTQUINCHR9	8959526	8974014	-	1372.8	688	https://www.orthodb.org/v10?query=20602at7898	transient receptor potential cation channel subfamily V member 4
20688at7898	Complete	LUTQUINCHR9	4376763	4425722	+	1345.1	733	https://www.orthodb.org/v10?query=20688at7898	adhesion G-protein coupled receptor D1
20850at7898	Complete	LUTQUINCHR1	18008053	18021268	-	1341.6	718	https://www.orthodb.org/v10?query=20850at7898	transforming growth factor-beta receptor-associated protein 1
20926at7898	Complete	LUTQUINCHR11	21186749	21199430	-	1234.1	748	https://www.orthodb.org/v10?query=20926at7898	PAX3- and PAX7-binding protein 1
20932at7898	Complete	LUTQUINCHR17	19078131	19106955	-	1203.6	686	https://www.orthodb.org/v10?query=20932at7898	protein FAM91A1
20942at7898	Complete	LUTQUINCHR15	18304471	18315220	-	1518.4	810
21164at7898	Complete	LUTQUINCHR15	26527922	26537591	+	1398.8	711	https://www.orthodb.org/v10?query=21164at7898	autophagy-related protein 9A
21198at7898	Complete	LUTQUINCHR12	25414157	25424076	+	1218.9	806	https://www.orthodb.org/v10?query=21198at7898	1-aminocyclopropane-1-carboxylate synthase-like protein 1
21247at7898	Complete	LUTQUINCHR2	21906250	21916315	-	1132.9	658	https://www.orthodb.org/v10?query=21247at7898	Signal transducer and activator of transcription
21311at7898	Complete	LUTQUINCHR20	18672547	18686271	-	1332.2	705	https://www.orthodb.org/v10?query=21311at7898	glycerol-3-phosphate acyltransferase 1, mitochondrial
21337at7898	Complete	LUTQUINCHR19	11961636	11968610	-	1575.7	752
21366at7898	Complete	LUTQUINCHR10	14278689	14354279	-	1313.9	671	https://www.orthodb.org/v10?query=21366at7898	semaphorin-3G
21408at7898	Complete	LUTQUINCHR6	25511141	25526873	+	1465.3	732	https://www.orthodb.org/v10?query=21408at7898	conserved oligomeric Golgi complex subunit 3
21440at7898	Complete	LUTQUINCHR21	19110574	19123408	+	1246.6	811	https://www.orthodb.org/v10?query=21440at7898	GPI ethanolamine phosphate transferase 1
21470at7898	Complete	LUTQUINCHR17	19202570	19207923	+	987.6	660	https://www.orthodb.org/v10?query=21470at7898	ADNP homeobox protein 2
21475at7898	Complete	LUTQUINCHR9	8634256	8643468	-	1545.4	697	https://www.orthodb.org/v10?query=21475at7898	Leucine-zipper-like transcription regulator 1
21496at7898	Complete	LUTQUINCHR3	11127582	11148419	-	940.5	614	https://www.orthodb.org/v10?query=21496at7898	transmembrane protease serine 6
21515at7898	Complete	LUTQUINCHR14	26364951	26390108	-	819.1	608
21556at7898	Complete	LUTQUINCHR24	9640803	9647501	+	1422.8	756	https://www.orthodb.org/v10?query=21556at7898	general transcription factor 3C polypeptide 3
21574at7898	Complete	LUTQUINCHR8	19782075	19798209	+	1340.5	824
21710at7898	Complete	LUTQUINCHR24	13245494	13253414	+	1152.7	820	https://www.orthodb.org/v10?query=21710at7898	epithelial cell-transforming sequence 2 oncogene-like
21731at7898	Complete	LUTQUINCHR18	15342977	15354177	-	1441.9	692
21851at7898	Complete	LUTQUINCHR14	30574309	30584984	+	1389.5	697
22059at7898	Complete	LUTQUINCHR9	15279017	15320166	+	1546.1	766	https://www.orthodb.org/v10?query=22059at7898	serine/threonine-protein kinase TAO3
22114at7898	Complete	LUTQUINCHR22	11983457	11992745	-	1429.9	641	https://www.orthodb.org/v10?query=22114at7898	smoothened homolog
22137at7898	Complete	LUTQUINCHR4	8404683	8458190	+	851.5	566	https://www.orthodb.org/v10?query=22137at7898	protein phosphatase 1 regulatory subunit 37
22148at7898	Complete	LUTQUINCHR22	11048777	11055747	-	527.0	256	https://www.orthodb.org/v10?query=22148at7898	Coatomer subunit gamma
22170at7898	Complete	LUTQUINCHR14	30240184	30315371	-	1394.4	752	https://www.orthodb.org/v10?query=22170at7898	polyphosphoinositide phosphatase
22348at7898	Complete	LUTQUINCHR2	37620798	37632872	-	1027.4	557
22371at7898	Complete	LUTQUINCHR6	10304185	10317914	-	1280.6	792	https://www.orthodb.org/v10?query=22371at7898	GPI inositol-deacylase
22422at7898	Complete	LUTQUINCHR6	28376535	28383791	+	1320.6	743
22427at7898	Complete	LUTQUINCHR21	14800346	14820990	-	1342.4	1106	https://www.orthodb.org/v10?query=22427at7898	transmembrane protease serine 7
22444at7898	Complete	LUTQUINCHR19	16972513	17111409	+	1181.6	773	https://www.orthodb.org/v10?query=22444at7898	Centrosomal protein 112
22456at7898	Complete	LUTQUINCHR20	17948836	17960862	+	926.3	652	https://www.orthodb.org/v10?query=22456at7898	DNA cross-link repair 1A protein
22459at7898	Complete	LUTQUINCHR19	12222378	12232665	-	1180.8	745	https://www.orthodb.org/v10?query=22459at7898	GEM-interacting protein
22505at7898	Complete	LUTQUINCHR4	8671819	8722304	+	1322.6	773	https://www.orthodb.org/v10?query=22505at7898	mitogen-activated protein kinase kinase kinase 10
22507at7898	Complete	LUTQUINCHR12	23391793	23408024	+	1349.7	708	https://www.orthodb.org/v10?query=22507at7898	carnitine O-palmitoyltransferase 1, muscle isoform
22535at7898	Complete	LUTQUINCHR2	39365133	39384879	-	1399.6	686
22569at7898	Complete	LUTQUINCHR19	12270349	12272715	+	1479.2	712
22583at7898	Complete	LUTQUINCHR20	1719005	1729550	-	1280.1	643	https://www.orthodb.org/v10?query=22583at7898	alpha-N-acetylglucosaminidase
22590at7898	Complete	LUTQUINCHR2	27278296	27296042	-	1141.9	577	https://www.orthodb.org/v10?query=22590at7898	hepatocyte growth factor-like protein
22619at7898	Complete	LUTQUINCHR5	34487432	34510306	+	1162.5	685	https://www.orthodb.org/v10?query=22619at7898	tyrosine-protein phosphatase non-receptor type 3
22655at7898	Complete	LUTQUINCHR5	34158598	34246525	-	1573.5	786
22684at7898	Complete	LUTQUINCHR17	30129783	30139105	+	1179.5	763	https://www.orthodb.org/v10?query=22684at7898	cilia- and flagella-associated protein 69
22758at7898	Complete	LUTQUINCHR2	15170387	15186544	+	1341.6	626
22771at7898	Complete	LUTQUINCHR10	25766216	25791563	-	1271.2	700	https://www.orthodb.org/v10?query=22771at7898	EMILIN-3
22849at7898	Complete	LUTQUINCHR15	10514238	10517079	+	1196.2	615
22871at7898	Complete	LUTQUINCHR4	9629522	9680326	+	1364.6	724	https://www.orthodb.org/v10?query=22871at7898	Intraflagellar transport 80 homolog (Chlamydomonas)
23004at7898	Complete	LUTQUINCHR21	6655338	6682107	-	1194.3	630	https://www.orthodb.org/v10?query=23004at7898	Phosphate regulating endopeptidase homolog, X-linked
23025at7898	Complete	LUTQUINCHR16	6058939	6088189	+	478.3	402	https://www.orthodb.org/v10?query=23025at7898	muscular LMNA-interacting protein
23182at7898	Complete	LUTQUINCHR4	10501953	10541960	-	1598.8	811	https://www.orthodb.org/v10?query=23182at7898	ATP-dependent RNA helicase DHX36
23202at7898	Complete	LUTQUINCHR16	5857535	5893636	+	717.1	606	https://www.orthodb.org/v10?query=23202at7898	microcephalin
23246at7898	Complete	LUTQUINCHR5	34369141	34391000	-	971.5	610
23254at7898	Complete	LUTQUINCHR5	14257696	14264937	+	803.9	532	https://www.orthodb.org/v10?query=23254at7898	kell blood group glycoprotein
23265at7898	Complete	LUTQUINCHR5	27690867	27729286	-	1469.0	755	https://www.orthodb.org/v10?query=23265at7898	Leucyl-tRNA synthetase 2, mitochondrial
23296at7898	Complete	LUTQUINCHR13	18772294	18798982	-	1524.1	777
23354at7898	Complete	LUTQUINCHR17	14899623	14923135	-	1383.1	745	https://www.orthodb.org/v10?query=23354at7898	TBC1 domain family, member 5
23372at7898	Complete	LUTQUINCHR5	11387385	11417976	+	1315.4	700	https://www.orthodb.org/v10?query=23372at7898	type II inositol 1,4,5-trisphosphate 5-phosphatase isoform X1
23386at7898	Complete	LUTQUINCHR7	25609527	25639221	-	1169.5	644	https://www.orthodb.org/v10?query=23386at7898	ral guanine nucleotide dissociation stimulator-like 1 isoform X1
23396at7898	Complete	LUTQUINCHR22	23790984	23820552	+	1191.0	653
23403at7898	Complete	LUTQUINCHR20	13922679	13928859	+	1142.1	656	https://www.orthodb.org/v10?query=23403at7898	telomere length regulation protein TEL2 homolog
23556at7898	Complete	LUTQUINCHR18	20719242	20742064	-	1465.9	749	https://www.orthodb.org/v10?query=23556at7898	dimethylglycine dehydrogenase, mitochondrial
23586at7898	Complete	LUTQUINCHR22	25147666	25227246	+	1415.5	714	https://www.orthodb.org/v10?query=23586at7898	conserved oligomeric Golgi complex subunit 5
23590at7898	Complete	LUTQUINCHR8	16248766	16261311	-	1189.1	711	https://www.orthodb.org/v10?query=23590at7898	protein FAM193B
23603at7898	Complete	LUTQUINCHR4	20082344	20131382	+	953.8	715	https://www.orthodb.org/v10?query=23603at7898	mastermind-like protein 2
23616at7898	Complete	LUTQUINCHR17	29406319	29413394	-	1278.3	637	https://www.orthodb.org/v10?query=23616at7898	KRIT1, ankyrin repeat containing
23629at7898	Complete	LUTQUINCHR21	12579828	12600429	-	1428.5	687	https://www.orthodb.org/v10?query=23629at7898	Transient receptor potential cation channel subfamily C member 1
23643at7898	Complete	LUTQUINCHR1	3356471	3366687	+	1426.9	722
23656at7898	Complete	LUTQUINCHR24	73828	76911	-	402.2	380	https://www.orthodb.org/v10?query=23656at7898	DBF4-type zinc finger-containing protein 2
23678at7898	Complete	LUTQUINCHR12	16452401	16462820	+	1527.4	859	https://www.orthodb.org/v10?query=23678at7898	AP-4 complex subunit epsilon-1
23745at7898	Complete	LUTQUINCHR16	36048591	36054880	+	1321.3	723	https://www.orthodb.org/v10?query=23745at7898	lymphoid-specific helicase
23749at7898	Complete	LUTQUINCHR1	15605375	15621816	+	1186.0	653	https://www.orthodb.org/v10?query=23749at7898	Integrin beta
23786at7898	Complete	LUTQUINCHR21	23190401	23196459	-	914.2	582
23799at7898	Complete	LUTQUINCHR3	20343076	20355017	-	1440.6	720
23846at7898	Complete	LUTQUINCHR18	19767968	19779639	-	1339.4	631	https://www.orthodb.org/v10?query=23846at7898	vitamin K-dependent gamma-carboxylase
23849at7898	Complete	LUTQUINCHR21	18388986	18398373	+	936.8	610	https://www.orthodb.org/v10?query=23849at7898	armadillo repeat-containing protein 3
23898at7898	Complete	LUTQUINCHR1	26233977	26238157	-	987.9	560	https://www.orthodb.org/v10?query=23898at7898	cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2
23916at7898	Complete	LUTQUINCHR7	11255219	11282244	+	876.3	817	https://www.orthodb.org/v10?query=23916at7898	transcriptional protein SWT1
23939at7898	Complete	LUTQUINCHR20	12724747	12731925	-	1159.9	672	https://www.orthodb.org/v10?query=23939at7898	Terminal uridylyl transferase 1, U6 snRNA-specific
24013at7898	Complete	LUTQUINCHR7	18831994	18852282	-	957.8	584	https://www.orthodb.org/v10?query=24013at7898	Adhesion G protein-coupled receptor L4
24064at7898	Complete	LUTQUINCHR11	30298201	30304708	-	1342.1	676
24164at7898	Complete	LUTQUINCHR24	7597474	7605777	-	918.2	521	https://www.orthodb.org/v10?query=24164at7898	E3 ubiquitin/ISG15 ligase TRIM25-like
24246at7898	Complete	LUTQUINCHR16	14204722	14213047	+	1203.6	591	https://www.orthodb.org/v10?query=24246at7898	polycystic kidney disease 2-like 1 protein
24250at7898	Complete	LUTQUINCHR10	19764629	19783102	-	1034.8	594	https://www.orthodb.org/v10?query=24250at7898	Signal transducer and activator of transcription
24251at7898	Complete	LUTQUINCHR23	28130637	28137736	-	1418.8	714
24280at7898	Complete	LUTQUINCHR9	18401070	18438372	+	1025.7	638
24319at7898	Complete	LUTQUINCHR8	42900734	42924575	+	460.6	736	https://www.orthodb.org/v10?query=24319at7898	Mastermind-like transcriptional coactivator 1
24349at7898	Complete	LUTQUINCHR10	36546415	36552721	-	1632.5	926
24372at7898	Complete	LUTQUINCHR4	8542298	8551227	+	1084.1	808	https://www.orthodb.org/v10?query=24372at7898	homeobox protein SIX5-like
24476at7898	Complete	LUTQUINCHR1	18288985	18298734	-	1249.5	867
24514at7898	Complete	LUTQUINCHR7	16322533	16352820	-	1068.6	676	https://www.orthodb.org/v10?query=24514at7898	Armadillo repeat containing 9
24538at7898	Complete	LUTQUINCHR7	13743682	13753629	-	1150.6	759
24561at7898	Complete	LUTQUINCHR4	13473683	13479633	-	1198.9	588	https://www.orthodb.org/v10?query=24561at7898	leucine-rich repeat and fibronectin type III domain-containing protein 1
24579at7898	Complete	LUTQUINCHR11	17642250	17650949	-	846.5	578	https://www.orthodb.org/v10?query=24579at7898	SET and MYND domain-containing protein 4
24588at7898	Complete	LUTQUINCHR12	18592148	18611255	-	1415.2	737	https://www.orthodb.org/v10?query=24588at7898	TBC1 domain family member 2B
24617at7898	Complete	LUTQUINCHR1	21700875	21724187	+	1364.5	630	https://www.orthodb.org/v10?query=24617at7898	exostosin-2
24667at7898	Complete	LUTQUINCHR14	24121860	24133113	+	1357.6	708	https://www.orthodb.org/v10?query=24667at7898	cleavage and polyadenylation specificity factor subunit 2
24684at7898	Complete	LUTQUINCHR16	25760221	25770200	-	1072.1	577	https://www.orthodb.org/v10?query=24684at7898	tumor necrosis factor alpha-induced protein 3
24753at7898	Complete	LUTQUINCHR12	1070498	1080126	-	1377.1	652	https://www.orthodb.org/v10?query=24753at7898	NADPH oxidase 5
24802at7898	Complete	LUTQUINCHR9	2383509	2392683	+	1271.4	670	https://www.orthodb.org/v10?query=24802at7898	anaphase-promoting complex subunit 5
24888at7898	Complete	LUTQUINCHR3	15851842	15867533	-	1241.4	656	https://www.orthodb.org/v10?query=24888at7898	tripartite motif-containing protein 2
24895at7898	Complete	LUTQUINCHR21	15230448	15238739	-	1017.4	576	https://www.orthodb.org/v10?query=24895at7898	V-myb avian myeloblastosis viral oncogene homolog-like 1
24927at7898	Complete	LUTQUINCHR16	31450487	31458216	+	1206.4	680	https://www.orthodb.org/v10?query=24927at7898	Minichromosome maintenance 8 homologous recombination repair factor
24958at7898	Complete	LUTQUINCHR13	26778380	26788665	-	1626.4	918	https://www.orthodb.org/v10?query=24958at7898	putative ATP-dependent RNA helicase DHX30
24967at7898	Complete	LUTQUINCHR13	27194770	27203867	+	1071.8	588	https://www.orthodb.org/v10?query=24967at7898	Meprin A subunit
24983at7898	Complete	LUTQUINCHR2	30989940	31020335	-	1502.2	798	https://www.orthodb.org/v10?query=24983at7898	Methionyl-tRNA synthetase
25031at7898	Complete	LUTQUINCHR8	25472558	25496749	-	963.7	698	https://www.orthodb.org/v10?query=25031at7898	Si
25061at7898	Complete	LUTQUINCHR4	23798961	23808196	-	1342.3	697	https://www.orthodb.org/v10?query=25061at7898	TFIIH basal transcription factor complex helicase XPD subunit
25086at7898	Complete	LUTQUINCHR4	36576061	36660021	-	1095.2	602	https://www.orthodb.org/v10?query=25086at7898	delta and Notch-like epidermal growth factor-related receptor
25090at7898	Complete	LUTQUINCHR6	25142181	25151596	+	823.1	619	https://www.orthodb.org/v10?query=25090at7898	Fanconi anemia group B protein
25099at7898	Complete	LUTQUINCHR20	26130821	26143564	+	1432.5	854	https://www.orthodb.org/v10?query=25099at7898	pleckstrin homology domain-containing family M member 1
25109at7898	Complete	LUTQUINCHR14	21586930	21594028	+	1216.8	648	https://www.orthodb.org/v10?query=25109at7898	ATP-dependent RNA helicase DDX1
25128at7898	Complete	LUTQUINCHR10	11414090	11424800	-	1210.3	623	https://www.orthodb.org/v10?query=25128at7898	zinc finger and BTB domain-containing protein 17
25151at7898	Complete	LUTQUINCHR5	29360211	29379721	+	1109.8	700	https://www.orthodb.org/v10?query=25151at7898	suppressor of tumorigenicity 14 protein homolog
25155at7898	Complete	LUTQUINCHR19	17655577	17674011	+	1131.0	688	https://www.orthodb.org/v10?query=25155at7898	transducin beta-like protein 3
25179at7898	Complete	LUTQUINCHR15	18985971	19001440	-	1343.7	701	https://www.orthodb.org/v10?query=25179at7898	mutS protein homolog 4
25209at7898	Complete	LUTQUINCHR15	18166690	18232741	-	1345.8	815	https://www.orthodb.org/v10?query=25209at7898	tubulin polyglutamylase TTLL5 isoform X1
25239at7898	Complete	LUTQUINCHR1	30358568	30371098	+	1352.7	623	https://www.orthodb.org/v10?query=25239at7898	Potassium channel tetramerization domain containing 3
25370at7898	Complete	LUTQUINCHR6	30060995	30068377	-	1177.7	617	https://www.orthodb.org/v10?query=25370at7898	polypeptide N-acetylgalactosaminyltransferase 5
25409at7898	Complete	LUTQUINCHR4	10465071	10497551	+	947.1	595	https://www.orthodb.org/v10?query=25409at7898	rho guanine nucleotide exchange factor 26
25422at7898	Complete	LUTQUINCHR15	19649784	19657250	-	1294.8	670
25442at7898	Complete	LUTQUINCHR10	9437903	9445430	-	910.4	584	https://www.orthodb.org/v10?query=25442at7898	zinc finger protein 341 isoform X1
25470at7898	Complete	LUTQUINCHR7	16084192	16092746	-	963.7	832	https://www.orthodb.org/v10?query=25470at7898	ankyrin repeat and LEM domain-containing protein 1
25474at7898	Complete	LUTQUINCHR12	37481187	37517396	-	1331.4	684	https://www.orthodb.org/v10?query=25474at7898	lon protease homolog 2, peroxisomal
25660at7898	Complete	LUTQUINCHR18	23569310	23597376	+	993.2	481	https://www.orthodb.org/v10?query=25660at7898	tubulin polyglutamylase TTLL11
25785at7898	Missing
25888at7898	Complete	LUTQUINCHR19	4036342	4049863	+	1095.9	604	https://www.orthodb.org/v10?query=25888at7898	ElaC ribonuclease Z 2
25901at7898	Complete	LUTQUINCHR3	24828145	24923414	+	1511.6	857
25952at7898	Complete	LUTQUINCHR9	33188299	33198214	-	1210.9	613	https://www.orthodb.org/v10?query=25952at7898	microprocessor complex subunit DGCR8
26025at7898	Complete	LUTQUINCHR7	31082471	31098224	-	1358.6	937
26076at7898	Complete	LUTQUINCHR12	17114047	17121918	-	1159.8	622	https://www.orthodb.org/v10?query=26076at7898	Protein-glucosylgalactosylhydroxylysine glucosidase
26137at7898	Complete	LUTQUINCHR11	32452700	32467583	+	1376.7	744	https://www.orthodb.org/v10?query=26137at7898	hypoxia up-regulated protein 1
26199at7898	Complete	LUTQUINCHR22	7443743	7474981	-	1223.2	599	https://www.orthodb.org/v10?query=26199at7898	semaphorin-3C
26208at7898	Complete	LUTQUINCHR23	30526740	30550256	-	1271.2	641	https://www.orthodb.org/v10?query=26208at7898	protein O-GlcNAcase-like
26221at7898	Complete	LUTQUINCHR5	2949424	3148308	+	1700.2	1036
26240at7898	Complete	LUTQUINCHR15	17848127	17856986	+	996.0	614	https://www.orthodb.org/v10?query=26240at7898	ribosomal protein S6 kinase-like 1
26267at7898	Complete	LUTQUINCHR14	38632740	38643689	-	1345.8	830	https://www.orthodb.org/v10?query=26267at7898	CCAAT/enhancer-binding protein zeta
26269at7898	Complete	LUTQUINCHR21	6619829	6637187	-	1565.8	809
26341at7898	Complete	LUTQUINCHR10	14044987	14062747	+	970.4	603	https://www.orthodb.org/v10?query=26341at7898	acylamino-acid-releasing enzyme-like
26396at7898	Complete	LUTQUINCHR7	7293666	7304614	+	1072.8	625	https://www.orthodb.org/v10?query=26396at7898	melanotransferrin
26448at7898	Complete	LUTQUINCHR17	11461516	11473933	+	1450.7	847	https://www.orthodb.org/v10?query=26448at7898	telomerase reverse transcriptase
26560at7898	Complete	LUTQUINCHR14	25018641	25038235	-	1059.3	999	https://www.orthodb.org/v10?query=26560at7898	melanoma inhibitory activity protein 3 isoform X1
26588at7898	Complete	LUTQUINCHR14	18130843	18169242	-	1082.1	716	https://www.orthodb.org/v10?query=26588at7898	band 4.1-like protein 2 isoform X1
26633at7898	Complete	LUTQUINCHR14	14814315	14936344	-	1397.1	647	https://www.orthodb.org/v10?query=26633at7898	Methylmalonyl CoA mutase
26672at7898	Complete	LUTQUINCHR6	9508849	9521815	+	1283.4	794
26736at7898	Complete	LUTQUINCHR16	13055478	13070200	-	1148.6	612
26820at7898	Complete	LUTQUINCHR9	26034473	26043189	+	1341.1	655
26843at7898	Complete	LUTQUINCHR3	20378157	20401746	+	1449.4	850	https://www.orthodb.org/v10?query=26843at7898	general vesicular transport factor p115 isoform X1
26881at7898	Complete	LUTQUINCHR19	23415550	23424288	-	1087.4	678	https://www.orthodb.org/v10?query=26881at7898	AP-5 complex subunit zeta-1 isoform X1
26884at7898	Complete	LUTQUINCHR2	25540911	25553044	+	1134.7	721	https://www.orthodb.org/v10?query=26884at7898	Eukaryotic translation initiation factor 4E nuclear import factor 1
26938at7898	Complete	LUTQUINCHR8	27113895	27130712	-	870.4	604	https://www.orthodb.org/v10?query=26938at7898	centromere protein I
26997at7898	Complete	LUTQUINCHR8	20155598	20165439	+	1012.6	633	https://www.orthodb.org/v10?query=26997at7898	Integrator complex subunit 10
27050at7898	Complete	LUTQUINCHR12	35160641	35189056	+	921.8	747	https://www.orthodb.org/v10?query=27050at7898	zinc finger CCHC domain-containing protein 14
27140at7898	Complete	LUTQUINCHR12	29653757	29660562	+	979.8	590	https://www.orthodb.org/v10?query=27140at7898	Protein arginine N-methyltransferase
27263at7898	Complete	LUTQUINCHR5	20290442	20551659	+	864.2	509	https://www.orthodb.org/v10?query=27263at7898	BMP-binding endothelial regulator protein
27286at7898	Complete	LUTQUINCHR19	24353659	24364463	-	921.8	745	https://www.orthodb.org/v10?query=27286at7898	Zinc finger protein 598
27329at7898	Complete	LUTQUINCHR14	17717772	17728862	+	1064.8	627	https://www.orthodb.org/v10?query=27329at7898	delta-like protein 4
27347at7898	Complete	LUTQUINCHR2	17425741	17436178	+	1021.6	597	https://www.orthodb.org/v10?query=27347at7898	protein-glutamine gamma-glutamyltransferase 2-like
27355at7898	Complete	LUTQUINCHR8	7905642	7913985	-	1246.9	627	https://www.orthodb.org/v10?query=27355at7898	Bardet-Biedl syndrome 7 protein
27390at7898	Complete	LUTQUINCHR9	8560208	8568417	-	1271.2	796	https://www.orthodb.org/v10?query=27390at7898	probable RNA-binding protein 19
27418at7898	Complete	LUTQUINCHR9	8498378	8510217	+	1184.8	691	https://www.orthodb.org/v10?query=27418at7898	Two pore segment channel 1
27425at7898	Complete	LUTQUINCHR22	16594692	16599905	-	896.6	552
27449at7898	Complete	LUTQUINCHR15	20310551	20365618	-	1328.0	732	https://www.orthodb.org/v10?query=27449at7898	echinoderm microtubule-associated protein-like 1 isoform X1
27450at7898	Complete	LUTQUINCHR12	1086565	1098996	-	1302.6	913	https://www.orthodb.org/v10?query=27450at7898	RPGRIP1-like
27634at7898	Complete	LUTQUINCHR20	12043471	12049201	+	590.7	531
27655at7898	Complete	LUTQUINCHR14	14955303	14959036	+	1188.4	605	https://www.orthodb.org/v10?query=27655at7898	WD repeat and coiled-coil-containing protein
27668at7898	Complete	LUTQUINCHR2	25514807	25522574	-	1141.4	644	https://www.orthodb.org/v10?query=27668at7898	saxiphilin-like
27751at7898	Complete	LUTQUINCHR10	25032916	25043170	+	1320.2	624	https://www.orthodb.org/v10?query=27751at7898	probable ATP-dependent RNA helicase DHX35
27823at7898	Complete	LUTQUINCHR20	7390545	7406522	-	1445.7	891	https://www.orthodb.org/v10?query=27823at7898	MMS19 nucleotide excision repair protein homolog
27907at7898	Complete	LUTQUINCHR4	34040820	34052573	+	1111.1	536	https://www.orthodb.org/v10?query=27907at7898	GMP synthase 
27954at7898	Complete	LUTQUINCHR6	18032031	18038157	-	756.5	483	https://www.orthodb.org/v10?query=27954at7898	centrosomal protein of 97 kDa
27988at7898	Complete	LUTQUINCHR2	29391338	29440055	-	1201.5	595
28017at7898	Complete	LUTQUINCHR6	29325989	29344972	+	1249.6	765
28101at7898	Complete	LUTQUINCHR17	25671114	25677238	-	983.9	594
28240at7898	Complete	LUTQUINCHR21	27000203	27006826	-	1295.5	649	https://www.orthodb.org/v10?query=28240at7898	Amine oxidase
28273at7898	Complete	LUTQUINCHR20	25971802	25975613	+	1185.0	563	https://www.orthodb.org/v10?query=28273at7898	Twinkle mtDNA helicase
28311at7898	Complete	LUTQUINCHR5	28103482	28123182	-	1954.7	1407	https://www.orthodb.org/v10?query=28311at7898	transcription factor HIVEP3
28431at7898	Complete	LUTQUINCHR7	35990232	36026871	+	1913.4	1331	https://www.orthodb.org/v10?query=28431at7898	uncharacterized protein KIAA1107-like
28452at7898	Complete	LUTQUINCHR15	12658429	12685846	+	1091.7	649	https://www.orthodb.org/v10?query=28452at7898	thyroid peroxidase
28456at7898	Complete	LUTQUINCHR10	27830729	27843384	-	1306.5	663	https://www.orthodb.org/v10?query=28456at7898	glutamine--tRNA ligase
28474at7898	Complete	LUTQUINCHR15	24463422	24474673	+	1567.4	895	https://www.orthodb.org/v10?query=28474at7898	nuclear export mediator factor NEMF
28509at7898	Complete	LUTQUINCHR1	15938675	15945503	+	1425.2	665	https://www.orthodb.org/v10?query=28509at7898	TFIIH basal transcription factor complex helicase XPB subunit
28530at7898	Complete	LUTQUINCHR15	16765628	16772557	+	1050.7	693
28535at7898	Complete	LUTQUINCHR10	5013554	5038100	+	1181.5	650	https://www.orthodb.org/v10?query=28535at7898	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
28677at7898	Complete	LUTQUINCHR20	21032516	21042196	+	946.9	600	https://www.orthodb.org/v10?query=28677at7898	disintegrin and metalloproteinase domain-containing protein 9-like
28729at7898	Complete	LUTQUINCHR11	8021295	8027432	+	971.1	573
28764at7898	Complete	LUTQUINCHR1	14573539	14581789	+	976.9	491	https://www.orthodb.org/v10?query=28764at7898	histidine decarboxylase
28802at7898	Complete	LUTQUINCHR6	20775808	20789972	+	1235.4	674	https://www.orthodb.org/v10?query=28802at7898	transmembrane and TPR repeat-containing protein 4
28878at7898	Complete	LUTQUINCHR15	33420979	33434041	+	1315.4	710	https://www.orthodb.org/v10?query=28878at7898	beta-mannosidase
28973at7898	Complete	LUTQUINCHR19	33520057	33528973	+	1058.4	596	https://www.orthodb.org/v10?query=28973at7898	Endo-beta-N-acetylglucosaminidase
29013at7898	Complete	LUTQUINCHR12	9685026	9696021	-	1074.2	593	https://www.orthodb.org/v10?query=29013at7898	pseudouridine-metabolizing bifunctional protein C1861.05-like
29175at7898	Complete	LUTQUINCHR20	26380409	26392907	-	1130.0	606	https://www.orthodb.org/v10?query=29175at7898	Acyl-CoA synthetase long chain family member 5
29262at7898	Complete	LUTQUINCHR4	13858130	13869415	+	1349.0	721	https://www.orthodb.org/v10?query=29262at7898	pre-rRNA-processing protein TSR1 homolog
29336at7898	Complete	LUTQUINCHR19	21410136	21416558	-	1082.2	536	https://www.orthodb.org/v10?query=29336at7898	FAD-dependent oxidoreductase domain-containing protein 2
29344at7898	Complete	LUTQUINCHR16	12400161	12403501	+	473.2	461	https://www.orthodb.org/v10?query=29344at7898	microtubule-associated protein 10
29382at7898	Complete	LUTQUINCHR15	18955344	18976258	-	1300.9	928	https://www.orthodb.org/v10?query=29382at7898	kinectin isoform X1
29429at7898	Complete	LUTQUINCHR3	50679746	50704586	-	1017.0	568	https://www.orthodb.org/v10?query=29429at7898	Acyl-coenzyme A oxidase
29433at7898	Complete	LUTQUINCHR8	7952394	7979162	-	1041.6	499	https://www.orthodb.org/v10?query=29433at7898	electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
