# BUSCO version is: 5.4.3 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2020-08-05, number of genomes: 3640, number of BUSCOs: 26)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
42060at7898	Complete	LUTQUINCHR21.01	13676765	13694390	+	707.3	619	https://www.orthodb.org/v10?query=42060at7898	coiled-coil domain-containing protein 191
42084at7898	Complete	LUTQUINCHR9.01	9020686	9027635	+	949.4	493	https://www.orthodb.org/v10?query=42084at7898	ankyrin repeat domain-containing protein 13A
42134at7898	Complete	LUTQUINCHR18.01	33313553	33318660	+	1012.8	512	https://www.orthodb.org/v10?query=42134at7898	ATP-dependent RNA helicase DDX55
42139at7898	Complete	LUTQUINCHR7.01	19618546	19620171	-	1023.9	478	https://www.orthodb.org/v10?query=42139at7898	Aldehyde dehydrogenase 7 family, member A1
42181at7898	Complete	LUTQUINCHR9.01	21883962	22207023	+	751.9	530	https://www.orthodb.org/v10?query=42181at7898	F-box/LRR-repeat protein 17
42186at7898	Complete	LUTQUINCHR4.02	2803195	2818734	+	825.5	418	https://www.orthodb.org/v10?query=42186at7898	Beta-site APP-cleaving enzyme 2
42192at7898	Complete	LUTQUINCHR16.01	14768769	14784357	-	1167.5	524	https://www.orthodb.org/v10?query=42192at7898	Transmembrane 9 superfamily member
42232at7898	Complete	LUTQUINCHR9.01	1115986	1125591	-	863.9	526	https://www.orthodb.org/v10?query=42232at7898	sulfhydryl oxidase 2
42262at7898	Complete	LUTQUINCHR12.01	16599012	16602102	-	907.1	439	https://www.orthodb.org/v10?query=42262at7898	kelch repeat and BTB domain-containing protein 4
42298at7898	Complete	LUTQUINCHR7.01	42048792	42075856	-	480.0	499	https://www.orthodb.org/v10?query=42298at7898	uncharacterized protein C19orf44 homolog
42323at7898	Complete	LUTQUINCHR13.01	17891599	17904926	-	960.5	569	https://www.orthodb.org/v10?query=42323at7898	nicastrin
42382at7898	Complete	LUTQUINCHR21.01	13052247	13059020	-	900.1	469	https://www.orthodb.org/v10?query=42382at7898	cryptochrome DASH-like
42408at7898	Complete	LUTQUINCHR6.01	9676088	9680200	+	837.2	490	https://www.orthodb.org/v10?query=42408at7898	asparagine synthetase domain-containing protein 1
42410at7898	Complete	LUTQUINCHR17.02	4118974	4128511	+	923.2	533	https://www.orthodb.org/v10?query=42410at7898	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
42428at7898	Complete	LUTQUINCHR2.01	38385269	38387551	-	1014.7	568	https://www.orthodb.org/v10?query=42428at7898	kelch domain-containing protein 7A
42447at7898	Complete	LUTQUINCHR15.01	31736575	31749183	+	1039.6	469	https://www.orthodb.org/v10?query=42447at7898	atlastin-1 isoform X1
42458at7898	Complete	LUTQUINCHR13.01	12604042	12609573	-	800.0	462	https://www.orthodb.org/v10?query=42458at7898	complement component C8 beta chain
42516at7898	Complete	LUTQUINCHR3.01	17186978	17204583	-	907.6	458	https://www.orthodb.org/v10?query=42516at7898	2-hydroxyacylsphingosine 1-beta-galactosyltransferase
42533at7898	Complete	LUTQUINCHR13.01	21982008	21995948	-	960.7	471	https://www.orthodb.org/v10?query=42533at7898	signal peptide peptidase-like 2B
42563at7898	Complete	LUTQUINCHR18.01	5984308	6005076	-	526.2	539
42602at7898	Complete	LUTQUINCHR2.01	28482068	28490282	+	1279.2	639	https://www.orthodb.org/v10?query=42602at7898	Solute carrier family 45, member 1
42639at7898	Complete	LUTQUINCHR21.01	19608253	19614329	-	790.5	445	https://www.orthodb.org/v10?query=42639at7898	beta,beta-carotene 15,15'-dioxygenase-like
42645at7898	Complete	LUTQUINCHR9.01	5084519	5088274	-	763.0	425	https://www.orthodb.org/v10?query=42645at7898	arylsulfatase K
42702at7898	Complete	LUTQUINCHR13.01	25957078	25986901	-	860.1	446	https://www.orthodb.org/v10?query=42702at7898	Syntrophin, gamma 1
42805at7898	Complete	LUTQUINCHR12.01	17099487	17103805	-	796.3	483	https://www.orthodb.org/v10?query=42805at7898	protein zwilch homolog
42806at7898	Complete	LUTQUINCHR5.01	4906315	4915557	+	731.9	450
42818at7898	Complete	LUTQUINCHR1.01	40281549	40292735	+	909.6	521	https://www.orthodb.org/v10?query=42818at7898	tyrosyl-DNA phosphodiesterase 1
42831at7898	Complete	LUTQUINCHR5.01	31486950	31499047	+	1243.1	872	https://www.orthodb.org/v10?query=42831at7898	C-Jun-amino-terminal kinase-interacting protein 4-like isoform X1
42840at7898	Complete	LUTQUINCHR12.01	29217587	29229937	+	968.2	486	https://www.orthodb.org/v10?query=42840at7898	RING finger and SPRY domain-containing protein 1
42866at7898	Complete	LUTQUINCHR3.02	513294	518081	-	546.7	413	https://www.orthodb.org/v10?query=42866at7898	tubulin-specific chaperone E
42894at7898	Complete	LUTQUINCHR13.01	37579462	37583127	+	797.9	441	https://www.orthodb.org/v10?query=42894at7898	actin-binding protein IPP
42987at7898	Complete	LUTQUINCHR4.01	15216729	15266492	-	931.5	445	https://www.orthodb.org/v10?query=42987at7898	TNF receptor-associated factor 4
43038at7898	Complete	LUTQUINCHR2.01	31044313	31085476	+	1079.4	652	https://www.orthodb.org/v10?query=43038at7898	rho GTPase-activating protein 9 isoform X1
43055at7898	Duplicated	LUTQUINCHR5.01	38402946	38428516	+	715.4	419	https://www.orthodb.org/v10?query=43055at7898	Cytochrome b5 reductase 4
43055at7898	Duplicated	LUTQUINCHR5.01	41166253	41191385	-	776.0	444	https://www.orthodb.org/v10?query=43055at7898	Cytochrome b5 reductase 4
43081at7898	Complete	LUTQUINCTG0106	45071	51013	+	888.8	596	https://www.orthodb.org/v10?query=43081at7898	protein NEDD1 isoform X1
43150at7898	Complete	LUTQUINCHR16.01	14024845	14052385	+	1030.4	605
43179at7898	Complete	LUTQUINCHR17.02	16565504	16572635	+	1125.3	538	https://www.orthodb.org/v10?query=43179at7898	kelch-like protein 7
43181at7898	Complete	LUTQUINCHR10.01	27973536	27984099	+	883.0	521	https://www.orthodb.org/v10?query=43181at7898	Nuclear receptor subfamily 2, group C, member 2
43225at7898	Complete	LUTQUINCHR4.01	7677920	7679515	+	951.2	449	https://www.orthodb.org/v10?query=43225at7898	fukutin-related protein
43229at7898	Complete	LUTQUINCHR1.01	19330711	19337695	+	838.0	492	https://www.orthodb.org/v10?query=43229at7898	NEDD8-activating enzyme E1 regulatory subunit
43260at7898	Complete	LUTQUINCHR2.01	13176009	13195101	+	867.4	440
43315at7898	Duplicated	LUTQUINCHR10.01	14898532	14904533	+	990.1	498	https://www.orthodb.org/v10?query=43315at7898	actin-related protein 5
43315at7898	Duplicated	LUTQUINCHR10.02	83582	89583	+	990.1	498	https://www.orthodb.org/v10?query=43315at7898	actin-related protein 5
43319at7898	Complete	LUTQUINCHR13.01	36225841	36240558	-	895.1	472	https://www.orthodb.org/v10?query=43319at7898	putative glycerol kinase 5
43405at7898	Complete	LUTQUINCHR15.01	5750064	5793103	-	1090.2	566	https://www.orthodb.org/v10?query=43405at7898	Trafficking protein particle complex 12
43450at7898	Duplicated	LUTQUINCHR6.01	30916065	30929950	+	856.2	487
43450at7898	Duplicated	LUTQUINCHR6.10	10846	24731	+	856.2	487
43456at7898	Complete	LUTQUINCHR16.01	23470478	23491286	-	1088.4	652	https://www.orthodb.org/v10?query=43456at7898	progesterone-induced-blocking factor 1
43458at7898	Complete	LUTQUINCHR23.01	23226182	23233603	-	820.5	541
43467at7898	Complete	LUTQUINCHR4.01	19534351	19546379	-	923.7	490	https://www.orthodb.org/v10?query=43467at7898	RCC1 and BTB domain-containing protein 2
43533at7898	Complete	LUTQUINCHR22.02	144039	150569	-	876.3	509	https://www.orthodb.org/v10?query=43533at7898	protein DENND6B
43538at7898	Complete	LUTQUINCHR9.01	29333958	29343023	+	558.0	441	https://www.orthodb.org/v10?query=43538at7898	Fanconi anemia group G protein
43540at7898	Complete	LUTQUINCHR7.01	30214704	30226153	-	1020.9	468	https://www.orthodb.org/v10?query=43540at7898	5'-AMP-activated protein kinase catalytic subunit alpha-2
43547at7898	Complete	LUTQUINCHR4.01	9478619	9497669	-	985.2	458	https://www.orthodb.org/v10?query=43547at7898	60S ribosomal export protein NMD3
43559at7898	Complete	LUTQUINCHR15.01	32005693	32024067	+	958.5	505	https://www.orthodb.org/v10?query=43559at7898	FERM domain-containing protein 6
43568at7898	Duplicated	LUTQUINCHR12.01	8589524	8595853	-	803.1	406	https://www.orthodb.org/v10?query=43568at7898	neuroepithelial cell transforming 1 
43568at7898	Duplicated	LUTQUINCHR22.01	22715207	22741414	-	882.7	450	https://www.orthodb.org/v10?query=43568at7898	neuroepithelial cell transforming 1 
43577at7898	Complete	LUTQUINCHR10.01	18295064	18385396	+	1188.9	651	https://www.orthodb.org/v10?query=43577at7898	NOC2-like nucleolar associated transcriptional repressor
43649at7898	Complete	LUTQUINCHR20.01	15949169	15955324	+	494.0	599	https://www.orthodb.org/v10?query=43649at7898	centromere protein T
43682at7898	Duplicated	LUTQUINCHR10.01	30561290	30636992	-	644.8	371	https://www.orthodb.org/v10?query=43682at7898	Acid-sensing ion channel 1C
43682at7898	Duplicated	LUTQUINCHR13.01	25457178	25507348	-	752.7	389	https://www.orthodb.org/v10?query=43682at7898	Acid-sensing ion channel 1C
43762at7898	Complete	LUTQUINCHR8.01	31761956	31776603	-	766.8	443	https://www.orthodb.org/v10?query=43762at7898	iduronate 2-sulfatase
43858at7898	Complete	LUTQUINCHR4.01	5078400	5109597	+	831.8	407	https://www.orthodb.org/v10?query=43858at7898	methyltransferase-like protein 16
43878at7898	Complete	LUTQUINCHR15.01	21330586	21340424	-	924.1	454	https://www.orthodb.org/v10?query=43878at7898	selenoprotein N
43954at7898	Complete	LUTQUINCHR3.01	14977647	14990109	-	983.1	484	https://www.orthodb.org/v10?query=43954at7898	spermine oxidase
43980at7898	Complete	LUTQUINCHR22.01	26877482	26920607	+	1144.3	646	https://www.orthodb.org/v10?query=43980at7898	RAD50 interactor 1
44037at7898	Complete	LUTQUINCHR19.01	1976440	1980960	+	988.6	487	https://www.orthodb.org/v10?query=44037at7898	Eukaryotic translation initiation factor 3 subunit D
44074at7898	Complete	LUTQUINCHR12.01	3645186	3674101	+	1038.3	486	https://www.orthodb.org/v10?query=44074at7898	Sorting nexin
44132at7898	Complete	LUTQUINCHR15.01	17108268	17114525	-	935.6	453	https://www.orthodb.org/v10?query=44132at7898	tetratricopeptide repeat protein 8
44169at7898	Complete	LUTQUINCHR9.01	1879670	1889416	+	819.1	428	https://www.orthodb.org/v10?query=44169at7898	leucine-rich repeat LGI family member 3
44170at7898	Complete	LUTQUINCHR18.01	26965649	26971949	-	1094.0	605	https://www.orthodb.org/v10?query=44170at7898	protein SDA1 homolog
44197at7898	Complete	LUTQUINCHR11.02	367218	373380	-	742.1	474	https://www.orthodb.org/v10?query=44197at7898	probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase
44215at7898	Complete	LUTQUINCHR13.01	11292692	11298279	+	710.9	461	https://www.orthodb.org/v10?query=44215at7898	Origin recognition complex, subunit 2
44322at7898	Complete	LUTQUINCHR10.01	29218289	29222505	-	715.0	515	https://www.orthodb.org/v10?query=44322at7898	ataxin-1-like
44333at7898	Complete	LUTQUINCHR12.01	20482629	20485757	-	558.5	459	https://www.orthodb.org/v10?query=44333at7898	Bardet-Biedl syndrome 10 protein
44354at7898	Complete	LUTQUINCHR17.01	1035923	1051591	+	978.6	487	https://www.orthodb.org/v10?query=44354at7898	peptidyl-prolyl cis-trans isomerase FKBP9-like
44355at7898	Complete	LUTQUINCHR12.01	16458983	16484657	-	1030.9	543	https://www.orthodb.org/v10?query=44355at7898	epidermal growth factor receptor kinase substrate 8-like protein 2 isoform X1
44394at7898	Complete	LUTQUINCHR7.01	39141619	39157114	-	703.5	461	https://www.orthodb.org/v10?query=44394at7898	leucine-rich repeat-containing protein 40
44396at7898	Complete	LUTQUINCHR7.01	20990555	21005510	+	1062.9	510	https://www.orthodb.org/v10?query=44396at7898	nicalin isoform X1
44423at7898	Complete	LUTQUINCHR9.01	7577438	7580222	+	574.0	427	https://www.orthodb.org/v10?query=44423at7898	AT rich interactive domain 5A (MRF1-like)
44441at7898	Complete	LUTQUINCHR16.01	24361751	24366905	-	882.4	521
44544at7898	Complete	LUTQUINCHR23.01	25023123	25028962	-	707.6	434	https://www.orthodb.org/v10?query=44544at7898	Kelch repeat-containing protein
44556at7898	Complete	LUTQUINCHR11.01	9295681	9314761	-	1009.3	612
44559at7898	Missing
44563at7898	Complete	LUTQUINCHR11.01	27012349	27035561	+	838.5	536	https://www.orthodb.org/v10?query=44563at7898	C2 domain-containing protein 2
44645at7898	Complete	LUTQUINCHR18.01	33015545	33027969	-	965.1	494	https://www.orthodb.org/v10?query=44645at7898	BRCA1-associated protein
44652at7898	Complete	LUTQUINCHR7.01	30730039	30748047	-	972.5	523
44744at7898	Complete	LUTQUINCHR6.01	27788542	27795857	-	740.9	421	https://www.orthodb.org/v10?query=44744at7898	DDB1- and CUL4-associated factor 17
44749at7898	Complete	LUTQUINCHR3.01	8576677	8582111	-	875.0	438
44752at7898	Complete	LUTQUINCHR17.01	2296850	2301195	-	820.2	473	https://www.orthodb.org/v10?query=44752at7898	leucine-rich repeat-containing protein 14B
44759at7898	Complete	LUTQUINCHR2.01	41518551	41525501	+	748.7	399	https://www.orthodb.org/v10?query=44759at7898	oxidative stress-induced growth inhibitor 2-like
44796at7898	Complete	LUTQUINCHR8.01	11628271	11646831	-	933.3	459	https://www.orthodb.org/v10?query=44796at7898	glypican-2
44814at7898	Complete	LUTQUINCHR5.01	27827469	27839181	+	702.5	684
44859at7898	Complete	LUTQUINCHR18.01	16414001	16426363	-	434.0	502
44891at7898	Complete	LUTQUINCHR3.01	10549745	10578361	+	895.3	474	https://www.orthodb.org/v10?query=44891at7898	glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
44927at7898	Complete	LUTQUINCHR4.01	24028724	24041234	+	1094.7	609	https://www.orthodb.org/v10?query=44927at7898	serine/threonine-protein kinase PAK 4
44946at7898	Complete	LUTQUINCHR11.01	24392896	24407632	-	1178.5	756	https://www.orthodb.org/v10?query=44946at7898	cilia- and flagella-associated protein 58
44967at7898	Complete	LUTQUINCHR8.01	4526390	4547201	+	688.3	416	https://www.orthodb.org/v10?query=44967at7898	adenosine deaminase domain-containing protein 1
45019at7898	Complete	LUTQUINCHR12.01	34304026	34310423	-	990.1	477	https://www.orthodb.org/v10?query=45019at7898	DET1 homolog
45069at7898	Complete	LUTQUINCHR10.01	39976941	40004298	+	996.2	629	https://www.orthodb.org/v10?query=45069at7898	junctophilin-2
45111at7898	Complete	LUTQUINCHR9.01	18893846	18906634	-	733.0	454
45133at7898	Complete	LUTQUINCHR12.01	22002511	22006475	-	906.2	439	https://www.orthodb.org/v10?query=45133at7898	pyruvate dehydrogenase 
45169at7898	Complete	LUTQUINCHR2.01	7847693	7856876	+	862.3	461	https://www.orthodb.org/v10?query=45169at7898	CDK5 regulatory subunit-associated protein 1
45170at7898	Complete	LUTQUINCHR8.01	24262529	24268816	+	950.7	504	https://www.orthodb.org/v10?query=45170at7898	DNA polymerase alpha subunit B
45291at7898	Complete	LUTQUINCHR2.01	20222528	20231806	+	885.6	459	https://www.orthodb.org/v10?query=45291at7898	probable aminopeptidase NPEPL1
45322at7898	Complete	LUTQUINCHR23.01	25106483	25128013	+	656.0	491
45368at7898	Complete	LUTQUINCHR16.01	21760795	21762390	+	810.4	444
45373at7898	Complete	LUTQUINCHR20.01	19260594	19267242	+	926.2	495
45398at7898	Complete	LUTQUINCHR9.01	12334425	12341751	+	1055.0	591
45431at7898	Complete	LUTQUINCHR23.01	25035965	25040073	+	952.5	464	https://www.orthodb.org/v10?query=45431at7898	T-complex protein 1 subunit eta
45442at7898	Complete	LUTQUINCHR18.01	32409105	32414930	-	889.1	460	https://www.orthodb.org/v10?query=45442at7898	probable ATP-dependent RNA helicase DDX56
45463at7898	Complete	LUTQUINCHR10.01	40648882	40654181	-	884.6	448
45472at7898	Complete	LUTQUINCHR12.01	10563648	10578234	-	828.9	484	https://www.orthodb.org/v10?query=45472at7898	Histone deacetylase
45487at7898	Complete	LUTQUINCHR18.01	17958059	17968681	+	1310.3	1140	https://www.orthodb.org/v10?query=45487at7898	uncharacterized protein KIAA2026 homolog
45516at7898	Complete	LUTQUINCHR11.01	11949134	11954630	+	886.1	472	https://www.orthodb.org/v10?query=45516at7898	GPI transamidase component PIG-S
45625at7898	Complete	LUTQUINCHR7.01	30881958	30893338	+	784.1	394	https://www.orthodb.org/v10?query=45625at7898	amidophosphoribosyltransferase
45643at7898	Complete	LUTQUINCHR6.01	28322149	28331072	-	904.6	479	https://www.orthodb.org/v10?query=45643at7898	nostrin isoform X1
45665at7898	Complete	LUTQUINCHR2.01	22333830	22350776	+	937.8	491	https://www.orthodb.org/v10?query=45665at7898	Eukaryotic elongation factor, selenocysteine-tRNA-specific
45672at7898	Complete	LUTQUINCHR11.01	11990537	11997903	+	940.7	465	https://www.orthodb.org/v10?query=45672at7898	probable ATP-dependent RNA helicase DDX52
45675at7898	Complete	LUTQUINCHR3.01	17751432	17757634	-	985.3	494	https://www.orthodb.org/v10?query=45675at7898	RNA-binding protein 47 isoform X1
45739at7898	Complete	LUTQUINCHR18.01	7099938	7129889	+	1006.9	663	https://www.orthodb.org/v10?query=45739at7898	taperin
45743at7898	Complete	LUTQUINCHR2.01	5876988	5885101	+	1241.2	815	https://www.orthodb.org/v10?query=45743at7898	AP-5 complex subunit beta-1
45750at7898	Complete	LUTQUINCHR4.02	6002717	6027891	+	770.5	412	https://www.orthodb.org/v10?query=45750at7898	matrix metalloproteinase-28
45760at7898	Complete	LUTQUINCHR14.01	14961663	14984227	-	817.8	453	https://www.orthodb.org/v10?query=45760at7898	major facilitator superfamily domain-containing protein 2B
45773at7898	Complete	LUTQUINCHR13.01	35111229	35116191	+	893.2	447	https://www.orthodb.org/v10?query=45773at7898	potassium voltage-gated channel subfamily V member 2-like
45828at7898	Complete	LUTQUINCHR5.01	32504521	32511123	+	908.8	456	https://www.orthodb.org/v10?query=45828at7898	glucosylceramidase
45892at7898	Complete	LUTQUINCHR11.01	2902092	2914865	-	710.1	374	https://www.orthodb.org/v10?query=45892at7898	adenosine deaminase domain-containing protein 2
45918at7898	Complete	LUTQUINCHR2.01	39835060	39844863	+	826.8	437	https://www.orthodb.org/v10?query=45918at7898	retinoblastoma-binding protein 5 isoform X1
46016at7898	Complete	LUTQUINCHR7.01	29821775	29830535	+	1036.4	585	https://www.orthodb.org/v10?query=46016at7898	histone H2A deubiquitinase MYSM1
46063at7898	Complete	LUTQUINCHR10.01	34105438	34123142	-	1004.5	509	https://www.orthodb.org/v10?query=46063at7898	solute carrier family 13 member 3
46090at7898	Complete	LUTQUINCHR5.01	43660475	43704980	+	1238.6	548	https://www.orthodb.org/v10?query=46090at7898	dual specificity tyrosine-phosphorylation-regulated kinase 1B-like isoform X1
46144at7898	Complete	LUTQUINCHR18.01	25883186	25900943	+	672.8	375	https://www.orthodb.org/v10?query=46144at7898	alpha-2,8-sialyltransferase 8E isoform X1
46188at7898	Complete	LUTQUINCHR10.01	9557341	9634893	+	979.0	452	https://www.orthodb.org/v10?query=46188at7898	beta-catenin-like protein 1
46260at7898	Complete	LUTQUINCHR14.02	469731	480091	-	766.9	497	https://www.orthodb.org/v10?query=46260at7898	probable arginine--tRNA ligase, mitochondrial
46278at7898	Complete	LUTQUINCHR18.01	18141499	18163255	-	851.0	617	https://www.orthodb.org/v10?query=46278at7898	GLIS family zinc finger 3
46295at7898	Complete	LUTQUINCHR4.02	2271373	2278537	+	634.7	388	https://www.orthodb.org/v10?query=46295at7898	sialate O-acetylesterase
46381at7898	Complete	LUTQUINCHR2.01	15935065	15941976	-	910.9	486	https://www.orthodb.org/v10?query=46381at7898	nicalin-1-like
46395at7898	Complete	LUTQUINCHR13.01	35917835	35923953	+	822.6	517	https://www.orthodb.org/v10?query=46395at7898	glomulin
46526at7898	Complete	LUTQUINCHR13.01	37102985	37110097	-	825.5	465	https://www.orthodb.org/v10?query=46526at7898	TROVE domain family, member 2
46548at7898	Complete	LUTQUINCHR8.01	18350842	18355634	+	871.3	476	https://www.orthodb.org/v10?query=46548at7898	pre-mRNA-splicing factor SLU7
46566at7898	Complete	LUTQUINCHR2.02	450511	457314	+	238.3	266	https://www.orthodb.org/v10?query=46566at7898	protein phosphatase 1 regulatory subunit 15B-like
46610at7898	Complete	LUTQUINCHR24.01	9182717	9189954	-	745.6	413	https://www.orthodb.org/v10?query=46610at7898	Islet cell autoantigen 1-like
46614at7898	Complete	LUTQUINCHR14.02	11972545	11998343	+	917.7	546	https://www.orthodb.org/v10?query=46614at7898	transmembrane protein 214
46622at7898	Complete	LUTQUINCHR1.01	9901783	9903870	+	996.7	517	https://www.orthodb.org/v10?query=46622at7898	Potassium voltage-gated channel, shaker-related subfamily, member 4
46670at7898	Complete	LUTQUINCHR8.01	16460521	16470589	+	951.8	473	https://www.orthodb.org/v10?query=46670at7898	Neuralized E3 ubiquitin protein ligase 1B
46684at7898	Complete	LUTQUINCHR3.02	3694906	3698365	-	1033.1	528	https://www.orthodb.org/v10?query=46684at7898	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L
46703at7898	Complete	LUTQUINCHR6.01	14153975	14183674	-	1015.0	622	https://www.orthodb.org/v10?query=46703at7898	Synaptotagmin-like 5
46756at7898	Complete	LUTQUINCHR6.01	1255654	1265699	-	940.5	495
46801at7898	Complete	LUTQUINCHR16.01	7898769	7900409	+	868.9	444	https://www.orthodb.org/v10?query=46801at7898	probable G-protein coupled receptor 75
46855at7898	Complete	LUTQUINCHR4.01	12218815	12223201	-	769.3	411	https://www.orthodb.org/v10?query=46855at7898	histone H4 transcription factor-like
46897at7898	Complete	LUTQUINCHR11.01	10728317	10739520	+	877.7	689	https://www.orthodb.org/v10?query=46897at7898	Proline and serine rich 1
46901at7898	Complete	LUTQUINCHR4.01	18610980	18616355	-	955.9	656	https://www.orthodb.org/v10?query=46901at7898	ubiquitin carboxyl-terminal hydrolase 16
46916at7898	Complete	LUTQUINCHR2.01	20568039	20577963	-	831.0	425	https://www.orthodb.org/v10?query=46916at7898	25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial
46948at7898	Complete	LUTQUINCHR21.01	17411271	17417732	+	731.1	435	https://www.orthodb.org/v10?query=46948at7898	protein phosphatase 1 regulatory subunit 16A
46957at7898	Complete	LUTQUINCHR7.01	32745983	32754296	+	1015.5	521	https://www.orthodb.org/v10?query=46957at7898	mitochondrial import receptor subunit TOM70
46980at7898	Complete	LUTQUINCHR6.01	18992808	18998386	+	1076.6	548	https://www.orthodb.org/v10?query=46980at7898	cyclic nucleotide-gated cation channel alpha-4
46983at7898	Complete	LUTQUINCHR10.01	32001547	32004246	+	817.8	578	https://www.orthodb.org/v10?query=46983at7898	leiomodin-3
46998at7898	Complete	LUTQUINCHR12.01	34168666	34236667	+	1055.0	617	https://www.orthodb.org/v10?query=46998at7898	junctophilin-3
47032at7898	Complete	LUTQUINCHR23.01	12155954	12162594	-	1017.4	682	https://www.orthodb.org/v10?query=47032at7898	zinc finger protein 536-like
47068at7898	Complete	LUTQUINCHR16.01	9620516	9627176	+	718.9	431	https://www.orthodb.org/v10?query=47068at7898	prosaposin isoform X1
47113at7898	Complete	LUTQUINCHR1.01	25166499	25190094	-	885.9	462	https://www.orthodb.org/v10?query=47113at7898	protein FAM63B
47137at7898	Complete	LUTQUINCHR16.01	27158499	27174294	+	744.3	432	https://www.orthodb.org/v10?query=47137at7898	protein-cysteine N-palmitoyltransferase HHAT
47181at7898	Complete	LUTQUINCHR15.01	22753181	22759349	+	1009.3	518	https://www.orthodb.org/v10?query=47181at7898	YTH domain-containing family protein 2
47237at7898	Complete	LUTQUINCHR4.01	7281802	7286037	-	525.2	442
47247at7898	Complete	LUTQUINCHR10.01	28290750	28294926	+	493.0	415	https://www.orthodb.org/v10?query=47247at7898	methyl-CpG-binding domain protein 4
47321at7898	Complete	LUTQUINCHR11.01	8116309	8125502	-	957.1	478	https://www.orthodb.org/v10?query=47321at7898	Chaperonin containing TCP1, subunit 6A (zeta 1)
47323at7898	Complete	LUTQUINCHR12.01	24540103	24541701	-	894.9	469	https://www.orthodb.org/v10?query=47323at7898	V(D)J recombination-activating protein 2
47326at7898	Complete	LUTQUINCHR16.01	23401587	23428733	+	812.9	435	https://www.orthodb.org/v10?query=47326at7898	piggyBac transposable element-derived protein 5
47446at7898	Complete	LUTQUINCHR16.01	19964005	19968116	-	641.3	415	https://www.orthodb.org/v10?query=47446at7898	peroxisomal leader peptide-processing protease
47506at7898	Duplicated	LUTQUINCHR1.01	25732672	25738578	-	807.9	462	https://www.orthodb.org/v10?query=47506at7898	Mannosyltransferase
47506at7898	Duplicated	LUTQUINCHR1.26	24873	30748	+	819.4	462	https://www.orthodb.org/v10?query=47506at7898	Mannosyltransferase
47571at7898	Complete	LUTQUINCHR23.01	3588323	3601100	-	689.1	381	https://www.orthodb.org/v10?query=47571at7898	zinc finger CCHC domain-containing protein 4
47610at7898	Complete	LUTQUINCHR21.01	16923352	16928103	+	222.1	120	https://www.orthodb.org/v10?query=47610at7898	Chaperonin containing TCP1, subunit 5 (epsilon)
47664at7898	Complete	LUTQUINCHR3.01	6459138	6484328	-	833.6	537	https://www.orthodb.org/v10?query=47664at7898	SH2 domain-containing protein 3A
47669at7898	Complete	LUTQUINCHR23.01	21863737	21869399	+	730.1	395	https://www.orthodb.org/v10?query=47669at7898	cytosolic beta-glucosidase-like
47728at7898	Complete	LUTQUINCHR21.01	14604200	14612339	+	963.9	576	https://www.orthodb.org/v10?query=47728at7898	Minichromosome maintenance domain containing 2
47766at7898	Complete	LUTQUINCHR9.01	19559263	19566866	+	830.5	430	https://www.orthodb.org/v10?query=47766at7898	putative aminopeptidase W07G4.4
47807at7898	Complete	LUTQUINCHR6.01	24201971	24213931	-	959.9	583	https://www.orthodb.org/v10?query=47807at7898	chromatin assembly factor 1 subunit B
47827at7898	Complete	LUTQUINCHR15.01	21827092	21856227	-	576.4	304	https://www.orthodb.org/v10?query=47827at7898	WD repeat-containing protein 25
47934at7898	Complete	LUTQUINCHR17.01	12155547	12162285	-	995.8	527
47951at7898	Complete	LUTQUINCHR4.01	7241312	7246895	+	949.6	559	https://www.orthodb.org/v10?query=47951at7898	MRE11 homolog A, double strand break repair nuclease
48008at7898	Complete	LUTQUINCHR9.01	19842890	19849292	+	952.8	491	https://www.orthodb.org/v10?query=48008at7898	cell division control protein 45 homolog
48014at7898	Complete	LUTQUINCHR7.01	38950018	38969026	-	833.2	482	https://www.orthodb.org/v10?query=48014at7898	spindle assembly abnormal protein 6 homolog
48033at7898	Complete	LUTQUINCHR11.01	11752871	11758165	+	630.5	353	https://www.orthodb.org/v10?query=48033at7898	notchless protein homolog 1
48073at7898	Complete	LUTQUINCHR18.01	14925894	14932222	-	809.9	452	https://www.orthodb.org/v10?query=48073at7898	nucleolar complex protein 4 homolog
48135at7898	Complete	LUTQUINCHR9.01	9114284	9119911	-	729.8	393	https://www.orthodb.org/v10?query=48135at7898	ubiquitin carboxyl-terminal hydrolase 30 isoform X1
48138at7898	Complete	LUTQUINCHR1.01	4215861	4228809	+	779.6	371	https://www.orthodb.org/v10?query=48138at7898	uncharacterized protein KIAA0895-like
48170at7898	Complete	LUTQUINCHR1.01	20078257	20093320	+	997.1	525	https://www.orthodb.org/v10?query=48170at7898	Solute carrier family 22, member 31
48181at7898	Complete	LUTQUINCHR13.01	32590891	32600163	-	885.1	498	https://www.orthodb.org/v10?query=48181at7898	SURP and G-patch domain-containing protein 1
