# BUSCO version is: 5.4.3 
# The lineage dataset is: actinopterygii_odb10 (Creation date: 2020-08-05, number of genomes: 3640, number of BUSCOs: 26)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
40428at7898	Complete	ptg000003l	15792150	15800664	-	1085.1	542	https://www.orthodb.org/v10?query=40428at7898	Transporter
40442at7898	Complete	ptg000007l	17525436	17582401	+	978.4	794	https://www.orthodb.org/v10?query=40442at7898	protein AF-10 isoform X1
40445at7898	Complete	ptg000021l	19499909	19546156	+	937.4	672	https://www.orthodb.org/v10?query=40445at7898	Glycerol-3-phosphate acyltransferase 2, mitochondrial
40468at7898	Complete	ptg000035l	18752873	18761473	+	829.4	488	https://www.orthodb.org/v10?query=40468at7898	Sodium/nucleoside cotransporter
40551at7898	Complete	ptg000013l	32489610	32491501	-	940.9	469	https://www.orthodb.org/v10?query=40551at7898	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1
40568at7898	Complete	ptg000021l	6556202	6562960	-	1138.1	542	https://www.orthodb.org/v10?query=40568at7898	Vacuolar protein sorting 33A
40578at7898	Complete	ptg000022l	33653047	33660046	-	642.6	517	https://www.orthodb.org/v10?query=40578at7898	highly divergent homeobox
40629at7898	Complete	ptg000031l	30380853	30390374	-	1147.8	676	https://www.orthodb.org/v10?query=40629at7898	Cadherin 15, type 1, M-cadherin (myotubule)
40691at7898	Complete	ptg000004l	30378704	30391103	-	996.9	483
40703at7898	Complete	ptg000021l	29308552	29320771	+	1170.6	622	https://www.orthodb.org/v10?query=40703at7898	THO complex 5
40708at7898	Complete	ptg000021l	5002897	5007975	+	845.2	570	https://www.orthodb.org/v10?query=40708at7898	tectonic-2
40709at7898	Complete	ptg000012l	14731137	14758554	-	744.6	639
40713at7898	Complete	ptg000001l	14800680	14814360	-	867.1	572	https://www.orthodb.org/v10?query=40713at7898	transforming growth factor beta receptor type 3-like
40837at7898	Complete	ptg000017l	9288342	9297383	+	1033.4	568	https://www.orthodb.org/v10?query=40837at7898	digestive organ expansion factor homolog
40868at7898	Complete	ptg000014l	23909974	23912615	-	773.0	471	https://www.orthodb.org/v10?query=40868at7898	McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin
40903at7898	Complete	ptg000003l	20315515	20333974	-	916.6	489	https://www.orthodb.org/v10?query=40903at7898	A-kinase anchor protein 10, mitochondrial isoform X1
40905at7898	Complete	ptg000004l	3309367	3323808	+	1132.8	709	https://www.orthodb.org/v10?query=40905at7898	calcium homeostasis endoplasmic reticulum protein isoform X1
40951at7898	Complete	ptg000033l	15275145	15282823	-	999.9	474	https://www.orthodb.org/v10?query=40951at7898	WD repeat-containing protein 46
41033at7898	Complete	ptg000030l	7711985	7725045	+	1039.3	563	https://www.orthodb.org/v10?query=41033at7898	Glycerophosphocholine phosphodiesterase 1
41043at7898	Complete	ptg000020l	31870900	31880939	-	718.5	461	https://www.orthodb.org/v10?query=41043at7898	rac GTPase-activating protein 1-like
41047at7898	Complete	ptg000001l	18211872	18219882	+	970.3	576
41073at7898	Complete	ptg000005l	19632957	19693542	+	948.5	539	https://www.orthodb.org/v10?query=41073at7898	semaphorin-7A-like
41134at7898	Complete	ptg000007l	20573240	20582426	-	973.1	500	https://www.orthodb.org/v10?query=41134at7898	Transmembrane 9 superfamily member
41149at7898	Complete	ptg000035l	27361709	27365728	+	891.9	472	https://www.orthodb.org/v10?query=41149at7898	solute carrier family 15 member 5
41156at7898	Complete	ptg000015l	25997042	26008900	-	950.4	486	https://www.orthodb.org/v10?query=41156at7898	Dual specificity tyrosine phosphorylation regulated kinase 3
41165at7898	Complete	ptg000014l	17972149	18049049	-	1008.1	500	https://www.orthodb.org/v10?query=41165at7898	inactive heparanase-2
41171at7898	Complete	ptg000013l	22120110	22130660	-	991.2	537	https://www.orthodb.org/v10?query=41171at7898	UTP6, small subunit (SSU) processome component, homolog (yeast)
41198at7898	Complete	ptg000014l	9089377	9097343	-	1104.1	573	https://www.orthodb.org/v10?query=41198at7898	Solute carrier family 3 (amino acid transporter heavy chain), member 1
41246at7898	Complete	ptg000004l	22760696	22784608	-	838.1	445	https://www.orthodb.org/v10?query=41246at7898	Mucolipin 2
41264at7898	Complete	ptg000030l	2353528	2381749	+	952.4	555	https://www.orthodb.org/v10?query=41264at7898	HBS1-like protein isoform X1
41275at7898	Complete	ptg000018l	7790963	7819162	-	1111.0	652	https://www.orthodb.org/v10?query=41275at7898	CWF19-like protein 2
41295at7898	Complete	ptg000013l	43214259	43227943	-	996.7	506
41297at7898	Complete	ptg000025l	24514144	24526100	+	1021.3	486	https://www.orthodb.org/v10?query=41297at7898	5'-AMP-activated protein kinase catalytic subunit alpha-1
41365at7898	Complete	ptg000021l	8603549	8614208	-	980.6	510	https://www.orthodb.org/v10?query=41365at7898	Apoptosis-inducing factor, mitochondrion-associated, 3
41404at7898	Complete	ptg000019l	3646800	3652715	-	1057.3	505	https://www.orthodb.org/v10?query=41404at7898	T-complex 1
41449at7898	Complete	ptg000004l	40962925	41016077	-	901.8	499	https://www.orthodb.org/v10?query=41449at7898	formin-binding protein 1-like
41487at7898	Complete	ptg000025l	5866139	5874933	+	898.1	527	https://www.orthodb.org/v10?query=41487at7898	pumilio homolog 3
41489at7898	Complete	ptg000003l	11902915	11910883	+	939.1	467	https://www.orthodb.org/v10?query=41489at7898	Chaperonin containing TCP1, subunit 8 (theta)
41490at7898	Complete	ptg000030l	4353889	4358813	-	880.1	482	https://www.orthodb.org/v10?query=41490at7898	phosphoacetylglucosamine mutase
41507at7898	Complete	ptg000015l	25096590	25101951	+	908.5	462	https://www.orthodb.org/v10?query=41507at7898	sulfite oxidase, mitochondrial
41591at7898	Complete	ptg000021l	27500660	27506988	-	1020.0	600	https://www.orthodb.org/v10?query=41591at7898	zinc finger CCHC domain-containing protein 8
41616at7898	Duplicated	ptg000005l	34671398	34700770	-	480.7	336	https://www.orthodb.org/v10?query=41616at7898	Nuclear receptor subfamily 4, group A, member 3
41616at7898	Duplicated	ptg000009l	13783447	13786507	-	527.0	461	https://www.orthodb.org/v10?query=41616at7898	Nuclear receptor subfamily 4, group A, member 3
41616at7898	Duplicated	ptg000048l	4272780	4280794	-	459.1	395	https://www.orthodb.org/v10?query=41616at7898	Nuclear receptor subfamily 4, group A, member 3
41635at7898	Complete	ptg000003l	13578062	13585763	-	817.6	479	https://www.orthodb.org/v10?query=41635at7898	cell division cycle protein 23 homolog
41681at7898	Complete	ptg000006l	6028558	6036849	+	920.0	469	https://www.orthodb.org/v10?query=41681at7898	digestive cysteine proteinase 1-like
41699at7898	Complete	ptg000021l	42208694	42233077	-	667.6	455	https://www.orthodb.org/v10?query=41699at7898	cell cycle checkpoint protein RAD17
41715at7898	Complete	ptg000023l	6419070	6443022	+	820.5	447	https://www.orthodb.org/v10?query=41715at7898	probable E3 ubiquitin-protein ligase DTX2 isoform X1
41729at7898	Complete	ptg000013l	18967142	18971134	-	952.4	585	https://www.orthodb.org/v10?query=41729at7898	zinc finger and BTB domain-containing protein 5
41731at7898	Complete	ptg000017l	16623287	16638407	+	932.4	512	https://www.orthodb.org/v10?query=41731at7898	prospero homeobox protein 2
41747at7898	Complete	ptg000017l	7003033	7025097	+	1074.5	614	https://www.orthodb.org/v10?query=41747at7898	nucleolar protein 10
41759at7898	Complete	ptg000003l	20953683	20987158	-	1138.4	712
41760at7898	Complete	ptg000012l	13780809	13791650	-	1060.9	563	https://www.orthodb.org/v10?query=41760at7898	protein Smaug homolog 2
41789at7898	Complete	ptg000037l	27847567	27856591	-	1069.8	564	https://www.orthodb.org/v10?query=41789at7898	nucleolar GTP-binding protein 1
41822at7898	Complete	ptg000025l	27118546	27209640	-	1109.1	606	https://www.orthodb.org/v10?query=41822at7898	rho GTPase-activating protein 24 isoform X1
41899at7898	Complete	ptg000025l	25015758	25022558	+	898.6	477	https://www.orthodb.org/v10?query=41899at7898	mitoguardin 2
41979at7898	Complete	ptg000004l	10126854	10131138	-	1036.0	499	https://www.orthodb.org/v10?query=41979at7898	Neuron-derived neurotrophic factor
41981at7898	Complete	ptg000021l	23687810	23718519	+	827.8	433
42060at7898	Complete	ptg000007l	13676765	13694390	+	707.3	619	https://www.orthodb.org/v10?query=42060at7898	coiled-coil domain-containing protein 191
42084at7898	Complete	ptg000021l	9020686	9027635	+	949.4	493	https://www.orthodb.org/v10?query=42084at7898	ankyrin repeat domain-containing protein 13A
42134at7898	Complete	ptg000025l	33313553	33318660	+	1012.8	512	https://www.orthodb.org/v10?query=42134at7898	ATP-dependent RNA helicase DDX55
42139at7898	Complete	ptg000004l	22560562	22562187	+	1023.9	478	https://www.orthodb.org/v10?query=42139at7898	Aldehyde dehydrogenase 7 family, member A1
42181at7898	Complete	ptg000021l	21883962	22207023	+	751.9	530	https://www.orthodb.org/v10?query=42181at7898	F-box/LRR-repeat protein 17
42186at7898	Complete	ptg000018l	2803195	2818734	+	825.5	418	https://www.orthodb.org/v10?query=42186at7898	Beta-site APP-cleaving enzyme 2
42192at7898	Complete	ptg000014l	20465479	20481067	+	1167.5	524	https://www.orthodb.org/v10?query=42192at7898	Transmembrane 9 superfamily member
42232at7898	Complete	ptg000021l	1115986	1125591	-	863.9	526	https://www.orthodb.org/v10?query=42232at7898	sulfhydryl oxidase 2
42262at7898	Complete	ptg000035l	16599012	16602102	-	907.1	439	https://www.orthodb.org/v10?query=42262at7898	kelch repeat and BTB domain-containing protein 4
42298at7898	Complete	ptg000004l	104877	131941	+	480.0	499	https://www.orthodb.org/v10?query=42298at7898	uncharacterized protein C19orf44 homolog
42323at7898	Complete	ptg000037l	23586509	23599836	+	960.5	569	https://www.orthodb.org/v10?query=42323at7898	nicastrin
42382at7898	Complete	ptg000007l	13052247	13059020	-	900.1	469	https://www.orthodb.org/v10?query=42382at7898	cryptochrome DASH-like
42408at7898	Complete	ptg000009l	34084303	34088415	-	837.2	490	https://www.orthodb.org/v10?query=42408at7898	asparagine synthetase domain-containing protein 1
42410at7898	Complete	ptg000006l	13015540	13025077	-	923.2	533	https://www.orthodb.org/v10?query=42410at7898	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
42428at7898	Complete	ptg000015l	7257649	7259931	+	1014.7	568	https://www.orthodb.org/v10?query=42428at7898	kelch domain-containing protein 7A
42447at7898	Complete	ptg000017l	31736575	31749183	+	1039.6	469	https://www.orthodb.org/v10?query=42447at7898	atlastin-1 isoform X1
42458at7898	Complete	ptg000037l	28881862	28887393	+	800.0	462	https://www.orthodb.org/v10?query=42458at7898	complement component C8 beta chain
42516at7898	Complete	ptg000013l	17186978	17204583	-	907.6	458	https://www.orthodb.org/v10?query=42516at7898	2-hydroxyacylsphingosine 1-beta-galactosyltransferase
42533at7898	Complete	ptg000037l	19495487	19509427	+	960.7	471	https://www.orthodb.org/v10?query=42533at7898	signal peptide peptidase-like 2B
42563at7898	Complete	ptg000025l	5984308	6005076	-	526.2	539
42602at7898	Complete	ptg000015l	17154918	17163132	-	1279.2	639	https://www.orthodb.org/v10?query=42602at7898	Solute carrier family 45, member 1
42639at7898	Complete	ptg000007l	19608253	19614329	-	790.5	445	https://www.orthodb.org/v10?query=42639at7898	beta,beta-carotene 15,15'-dioxygenase-like
42645at7898	Complete	ptg000021l	5084519	5088274	-	763.0	425	https://www.orthodb.org/v10?query=42645at7898	arylsulfatase K
42702at7898	Complete	ptg000037l	15504534	15534357	+	860.1	446	https://www.orthodb.org/v10?query=42702at7898	Syntrophin, gamma 1
42805at7898	Complete	ptg000035l	17099487	17103805	-	796.3	483	https://www.orthodb.org/v10?query=42805at7898	protein zwilch homolog
42806at7898	Complete	ptg000005l	4906315	4915557	+	731.9	450
42818at7898	Complete	ptg000031l	10005858	10017044	-	909.6	521	https://www.orthodb.org/v10?query=42818at7898	tyrosyl-DNA phosphodiesterase 1
42831at7898	Complete	ptg000005l	31486950	31499047	+	1243.1	872	https://www.orthodb.org/v10?query=42831at7898	C-Jun-amino-terminal kinase-interacting protein 4-like isoform X1
42840at7898	Complete	ptg000035l	29217587	29229937	+	968.2	486	https://www.orthodb.org/v10?query=42840at7898	RING finger and SPRY domain-containing protein 1
42866at7898	Complete	ptg000026l	4973843	4978630	+	546.7	413	https://www.orthodb.org/v10?query=42866at7898	tubulin-specific chaperone E
42894at7898	Complete	ptg000037l	3908308	3911973	-	797.9	441	https://www.orthodb.org/v10?query=42894at7898	actin-binding protein IPP
42987at7898	Complete	ptg000012l	15216729	15266492	-	931.5	445	https://www.orthodb.org/v10?query=42987at7898	TNF receptor-associated factor 4
43038at7898	Complete	ptg000015l	14559724	14600887	-	1079.4	652	https://www.orthodb.org/v10?query=43038at7898	rho GTPase-activating protein 9 isoform X1
43055at7898	Duplicated	ptg000005l	38402946	38428516	+	715.4	419	https://www.orthodb.org/v10?query=43055at7898	Cytochrome b5 reductase 4
43055at7898	Duplicated	ptg000005l	41166253	41191385	-	776.0	444	https://www.orthodb.org/v10?query=43055at7898	Cytochrome b5 reductase 4
43081at7898	Complete	ptg000072l	45071	51013	+	888.8	596	https://www.orthodb.org/v10?query=43081at7898	protein NEDD1 isoform X1
43150at7898	Complete	ptg000014l	21197451	21224991	-	1030.4	605
43179at7898	Complete	ptg000006l	571416	578547	-	1125.3	538	https://www.orthodb.org/v10?query=43179at7898	kelch-like protein 7
43181at7898	Complete	ptg000033l	15247116	15257679	-	883.0	521	https://www.orthodb.org/v10?query=43181at7898	Nuclear receptor subfamily 2, group C, member 2
43225at7898	Complete	ptg000012l	7677920	7679515	+	951.2	449	https://www.orthodb.org/v10?query=43225at7898	fukutin-related protein
43229at7898	Complete	ptg000031l	30960898	30967882	-	838.0	492	https://www.orthodb.org/v10?query=43229at7898	NEDD8-activating enzyme E1 regulatory subunit
43260at7898	Complete	ptg000015l	32450099	32469191	-	867.4	440
43315at7898	Duplicated	ptg000033l	28326682	28332683	-	990.1	498	https://www.orthodb.org/v10?query=43315at7898	actin-related protein 5
43315at7898	Duplicated	ptg000264l	83582	89583	+	990.1	498	https://www.orthodb.org/v10?query=43315at7898	actin-related protein 5
43319at7898	Complete	ptg000037l	5250877	5265594	+	895.1	472	https://www.orthodb.org/v10?query=43319at7898	putative glycerol kinase 5
43405at7898	Complete	ptg000017l	5750064	5793103	-	1090.2	566	https://www.orthodb.org/v10?query=43405at7898	Trafficking protein particle complex 12
43450at7898	Duplicated	ptg000009l	12834553	12848438	-	856.2	487
43450at7898	Duplicated	ptg000787l	10846	24731	+	856.2	487
43456at7898	Complete	ptg000014l	11758550	11779358	+	1088.4	652	https://www.orthodb.org/v10?query=43456at7898	progesterone-induced-blocking factor 1
43458at7898	Complete	ptg000002l	10193191	10200612	+	820.5	541
43467at7898	Complete	ptg000012l	19534351	19546379	-	923.7	490	https://www.orthodb.org/v10?query=43467at7898	RCC1 and BTB domain-containing protein 2
43533at7898	Complete	ptg000062l	738164	744694	+	876.3	509	https://www.orthodb.org/v10?query=43533at7898	protein DENND6B
43538at7898	Complete	ptg000021l	29333958	29343023	+	558.0	441	https://www.orthodb.org/v10?query=43538at7898	Fanconi anemia group G protein
43540at7898	Complete	ptg000004l	11954580	11966029	+	1020.9	468	https://www.orthodb.org/v10?query=43540at7898	5'-AMP-activated protein kinase catalytic subunit alpha-2
43547at7898	Complete	ptg000012l	9478619	9497669	-	985.2	458	https://www.orthodb.org/v10?query=43547at7898	60S ribosomal export protein NMD3
43559at7898	Complete	ptg000017l	32005693	32024067	+	958.5	505	https://www.orthodb.org/v10?query=43559at7898	FERM domain-containing protein 6
43568at7898	Duplicated	ptg000035l	8589524	8595853	-	803.1	406	https://www.orthodb.org/v10?query=43568at7898	neuroepithelial cell transforming 1 
43568at7898	Duplicated	ptg000038l	4726177	4752384	+	882.7	450	https://www.orthodb.org/v10?query=43568at7898	neuroepithelial cell transforming 1 
43577at7898	Complete	ptg000033l	24845819	24936151	-	1188.9	651	https://www.orthodb.org/v10?query=43577at7898	NOC2-like nucleolar associated transcriptional repressor
43649at7898	Complete	ptg000020l	15949169	15955324	+	494.0	599	https://www.orthodb.org/v10?query=43649at7898	centromere protein T
43682at7898	Duplicated	ptg000033l	12594223	12669925	+	644.8	371	https://www.orthodb.org/v10?query=43682at7898	Acid-sensing ion channel 1C
43682at7898	Duplicated	ptg000037l	15984087	16034257	+	752.7	389	https://www.orthodb.org/v10?query=43682at7898	Acid-sensing ion channel 1C
43762at7898	Complete	ptg000022l	31761956	31776603	-	766.8	443	https://www.orthodb.org/v10?query=43762at7898	iduronate 2-sulfatase
43858at7898	Complete	ptg000012l	5078400	5109597	+	831.8	407	https://www.orthodb.org/v10?query=43858at7898	methyltransferase-like protein 16
43878at7898	Complete	ptg000017l	21330586	21340424	-	924.1	454	https://www.orthodb.org/v10?query=43878at7898	selenoprotein N
43954at7898	Complete	ptg000013l	14977647	14990109	-	983.1	484	https://www.orthodb.org/v10?query=43954at7898	spermine oxidase
43980at7898	Complete	ptg000038l	546984	590109	-	1144.3	646	https://www.orthodb.org/v10?query=43980at7898	RAD50 interactor 1
44037at7898	Complete	ptg000001l	32296584	32301104	-	988.6	487	https://www.orthodb.org/v10?query=44037at7898	Eukaryotic translation initiation factor 3 subunit D
44074at7898	Complete	ptg000035l	3645186	3674101	+	1038.3	486	https://www.orthodb.org/v10?query=44074at7898	Sorting nexin
44132at7898	Complete	ptg000017l	17108268	17114525	-	935.6	453	https://www.orthodb.org/v10?query=44132at7898	tetratricopeptide repeat protein 8
44169at7898	Complete	ptg000021l	1879670	1889416	+	819.1	428	https://www.orthodb.org/v10?query=44169at7898	leucine-rich repeat LGI family member 3
44170at7898	Complete	ptg000025l	26965649	26971949	-	1094.0	605	https://www.orthodb.org/v10?query=44170at7898	protein SDA1 homolog
44197at7898	Complete	ptg000023l	367218	373380	-	742.1	474	https://www.orthodb.org/v10?query=44197at7898	probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase
44215at7898	Complete	ptg000037l	30193156	30198743	-	710.9	461	https://www.orthodb.org/v10?query=44215at7898	Origin recognition complex, subunit 2
44322at7898	Complete	ptg000033l	14008710	14012926	+	715.0	515	https://www.orthodb.org/v10?query=44322at7898	ataxin-1-like
44333at7898	Complete	ptg000035l	20482629	20485757	-	558.5	459	https://www.orthodb.org/v10?query=44333at7898	Bardet-Biedl syndrome 10 protein
44354at7898	Complete	ptg000016l	1035923	1051591	+	978.6	487	https://www.orthodb.org/v10?query=44354at7898	peptidyl-prolyl cis-trans isomerase FKBP9-like
44355at7898	Complete	ptg000035l	16458983	16484657	-	1030.9	543	https://www.orthodb.org/v10?query=44355at7898	epidermal growth factor receptor kinase substrate 8-like protein 2 isoform X1
44394at7898	Complete	ptg000004l	3023619	3039114	+	703.5	461	https://www.orthodb.org/v10?query=44394at7898	leucine-rich repeat-containing protein 40
44396at7898	Complete	ptg000004l	21175223	21190178	-	1062.9	510	https://www.orthodb.org/v10?query=44396at7898	nicalin isoform X1
44423at7898	Complete	ptg000021l	7577438	7580222	+	574.0	427	https://www.orthodb.org/v10?query=44423at7898	AT rich interactive domain 5A (MRF1-like)
44441at7898	Complete	ptg000014l	10882931	10888085	+	882.4	521
44544at7898	Complete	ptg000002l	8397832	8403671	+	707.6	434	https://www.orthodb.org/v10?query=44544at7898	Kelch repeat-containing protein
44556at7898	Complete	ptg000003l	9295681	9314761	-	1009.3	612
44559at7898	Missing
44563at7898	Complete	ptg000003l	27012349	27035561	+	838.5	536	https://www.orthodb.org/v10?query=44563at7898	C2 domain-containing protein 2
44645at7898	Complete	ptg000025l	33015545	33027969	-	965.1	494	https://www.orthodb.org/v10?query=44645at7898	BRCA1-associated protein
44652at7898	Complete	ptg000004l	11432686	11450694	+	972.5	523
44744at7898	Complete	ptg000009l	15968646	15975961	+	740.9	421	https://www.orthodb.org/v10?query=44744at7898	DDB1- and CUL4-associated factor 17
44749at7898	Complete	ptg000013l	8576677	8582111	-	875.0	438
44752at7898	Complete	ptg000016l	2296850	2301195	-	820.2	473	https://www.orthodb.org/v10?query=44752at7898	leucine-rich repeat-containing protein 14B
44759at7898	Complete	ptg000015l	4119699	4126649	-	748.7	399	https://www.orthodb.org/v10?query=44759at7898	oxidative stress-induced growth inhibitor 2-like
44796at7898	Complete	ptg000022l	11628271	11646831	-	933.3	459	https://www.orthodb.org/v10?query=44796at7898	glypican-2
44814at7898	Complete	ptg000005l	27827469	27839181	+	702.5	684
44859at7898	Complete	ptg000025l	16414001	16426363	-	434.0	502
44891at7898	Complete	ptg000013l	10549745	10578361	+	895.3	474	https://www.orthodb.org/v10?query=44891at7898	glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
44927at7898	Complete	ptg000012l	24028724	24041234	+	1094.7	609	https://www.orthodb.org/v10?query=44927at7898	serine/threonine-protein kinase PAK 4
44946at7898	Complete	ptg000003l	24392896	24407632	-	1178.5	756	https://www.orthodb.org/v10?query=44946at7898	cilia- and flagella-associated protein 58
44967at7898	Complete	ptg000022l	4526390	4547201	+	688.3	416	https://www.orthodb.org/v10?query=44967at7898	adenosine deaminase domain-containing protein 1
45019at7898	Complete	ptg000035l	34304026	34310423	-	990.1	477	https://www.orthodb.org/v10?query=45019at7898	DET1 homolog
45069at7898	Complete	ptg000033l	3226917	3254274	-	996.2	629	https://www.orthodb.org/v10?query=45069at7898	junctophilin-2
45111at7898	Complete	ptg000021l	18893846	18906634	-	733.0	454
45133at7898	Complete	ptg000035l	22002511	22006475	-	906.2	439	https://www.orthodb.org/v10?query=45133at7898	pyruvate dehydrogenase 
45169at7898	Complete	ptg000015l	37788324	37797507	-	862.3	461	https://www.orthodb.org/v10?query=45169at7898	CDK5 regulatory subunit-associated protein 1
45170at7898	Complete	ptg000022l	24262529	24268816	+	950.7	504	https://www.orthodb.org/v10?query=45170at7898	DNA polymerase alpha subunit B
45291at7898	Complete	ptg000015l	25413394	25422672	-	885.6	459	https://www.orthodb.org/v10?query=45291at7898	probable aminopeptidase NPEPL1
45322at7898	Complete	ptg000002l	8298781	8320311	-	656.0	491
45368at7898	Complete	ptg000014l	13487446	13489041	-	810.4	444
45373at7898	Complete	ptg000020l	19260594	19267242	+	926.2	495
45398at7898	Complete	ptg000021l	12334425	12341751	+	1055.0	591
45431at7898	Complete	ptg000002l	8386721	8390829	-	952.5	464	https://www.orthodb.org/v10?query=45431at7898	T-complex protein 1 subunit eta
45442at7898	Complete	ptg000025l	32409105	32414930	-	889.1	460	https://www.orthodb.org/v10?query=45442at7898	probable ATP-dependent RNA helicase DDX56
45463at7898	Complete	ptg000033l	2577034	2582333	+	884.6	448
45472at7898	Complete	ptg000035l	10563648	10578234	-	828.9	484	https://www.orthodb.org/v10?query=45472at7898	Histone deacetylase
45487at7898	Complete	ptg000025l	17958059	17968681	+	1310.3	1140	https://www.orthodb.org/v10?query=45487at7898	uncharacterized protein KIAA2026 homolog
45516at7898	Complete	ptg000003l	11949134	11954630	+	886.1	472	https://www.orthodb.org/v10?query=45516at7898	GPI transamidase component PIG-S
45625at7898	Complete	ptg000004l	11287395	11298775	-	784.1	394	https://www.orthodb.org/v10?query=45625at7898	amidophosphoribosyltransferase
45643at7898	Complete	ptg000009l	15433431	15442354	+	904.6	479	https://www.orthodb.org/v10?query=45643at7898	nostrin isoform X1
45665at7898	Complete	ptg000015l	23294424	23311370	-	937.8	491	https://www.orthodb.org/v10?query=45665at7898	Eukaryotic elongation factor, selenocysteine-tRNA-specific
45672at7898	Complete	ptg000003l	11990537	11997903	+	940.7	465	https://www.orthodb.org/v10?query=45672at7898	probable ATP-dependent RNA helicase DDX52
45675at7898	Complete	ptg000013l	17751432	17757634	-	985.3	494	https://www.orthodb.org/v10?query=45675at7898	RNA-binding protein 47 isoform X1
45739at7898	Complete	ptg000025l	7099938	7129889	+	1006.9	663	https://www.orthodb.org/v10?query=45739at7898	taperin
45743at7898	Complete	ptg000015l	39760099	39768212	-	1241.2	815	https://www.orthodb.org/v10?query=45743at7898	AP-5 complex subunit beta-1
45750at7898	Complete	ptg000018l	6002717	6027891	+	770.5	412	https://www.orthodb.org/v10?query=45750at7898	matrix metalloproteinase-28
45760at7898	Complete	ptg000030l	8275133	8297697	+	817.8	453	https://www.orthodb.org/v10?query=45760at7898	major facilitator superfamily domain-containing protein 2B
45773at7898	Complete	ptg000037l	6375244	6380206	-	893.2	447	https://www.orthodb.org/v10?query=45773at7898	potassium voltage-gated channel subfamily V member 2-like
45828at7898	Complete	ptg000005l	32504521	32511123	+	908.8	456	https://www.orthodb.org/v10?query=45828at7898	glucosylceramidase
45892at7898	Complete	ptg000003l	2902092	2914865	-	710.1	374	https://www.orthodb.org/v10?query=45892at7898	adenosine deaminase domain-containing protein 2
45918at7898	Complete	ptg000015l	5800337	5810140	-	826.8	437	https://www.orthodb.org/v10?query=45918at7898	retinoblastoma-binding protein 5 isoform X1
46016at7898	Complete	ptg000004l	12350198	12358958	-	1036.4	585	https://www.orthodb.org/v10?query=46016at7898	histone H2A deubiquitinase MYSM1
46063at7898	Complete	ptg000033l	9108073	9125777	+	1004.5	509	https://www.orthodb.org/v10?query=46063at7898	solute carrier family 13 member 3
46090at7898	Complete	ptg000005l	43660475	43704980	+	1238.6	548	https://www.orthodb.org/v10?query=46090at7898	dual specificity tyrosine-phosphorylation-regulated kinase 1B-like isoform X1
46144at7898	Complete	ptg000025l	25883186	25900943	+	672.8	375	https://www.orthodb.org/v10?query=46144at7898	alpha-2,8-sialyltransferase 8E isoform X1
46188at7898	Complete	ptg000033l	33596322	33673874	-	979.0	452	https://www.orthodb.org/v10?query=46188at7898	beta-catenin-like protein 1
46260at7898	Complete	ptg000019l	469731	480091	-	766.9	497	https://www.orthodb.org/v10?query=46260at7898	probable arginine--tRNA ligase, mitochondrial
46278at7898	Complete	ptg000025l	18141499	18163255	-	851.0	617	https://www.orthodb.org/v10?query=46278at7898	GLIS family zinc finger 3
46295at7898	Complete	ptg000018l	2271373	2278537	+	634.7	388	https://www.orthodb.org/v10?query=46295at7898	sialate O-acetylesterase
46381at7898	Complete	ptg000015l	29703224	29710135	+	910.9	486	https://www.orthodb.org/v10?query=46381at7898	nicalin-1-like
46395at7898	Complete	ptg000037l	5567482	5573600	-	822.6	517	https://www.orthodb.org/v10?query=46395at7898	glomulin
46526at7898	Complete	ptg000037l	4381338	4388450	+	825.5	465	https://www.orthodb.org/v10?query=46526at7898	TROVE domain family, member 2
46548at7898	Complete	ptg000022l	18350842	18355634	+	871.3	476	https://www.orthodb.org/v10?query=46548at7898	pre-mRNA-splicing factor SLU7
46566at7898	Complete	ptg000034l	3907980	3914783	-	238.3	266	https://www.orthodb.org/v10?query=46566at7898	protein phosphatase 1 regulatory subunit 15B-like
46610at7898	Complete	ptg000010l	2238386	2245623	+	745.6	413	https://www.orthodb.org/v10?query=46610at7898	Islet cell autoantigen 1-like
46614at7898	Complete	ptg000019l	11972545	11998343	+	917.7	546	https://www.orthodb.org/v10?query=46614at7898	transmembrane protein 214
46622at7898	Complete	ptg000031l	40394723	40396810	-	996.7	517	https://www.orthodb.org/v10?query=46622at7898	Potassium voltage-gated channel, shaker-related subfamily, member 4
46670at7898	Complete	ptg000022l	16460521	16470589	+	951.8	473	https://www.orthodb.org/v10?query=46670at7898	Neuralized E3 ubiquitin protein ligase 1B
46684at7898	Complete	ptg000026l	1793559	1797018	+	1033.1	528	https://www.orthodb.org/v10?query=46684at7898	TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L
46703at7898	Complete	ptg000009l	29580829	29610528	+	1015.0	622	https://www.orthodb.org/v10?query=46703at7898	Synaptotagmin-like 5
46756at7898	Complete	ptg000009l	42498804	42508849	+	940.5	495
